,Cestovni,Željeznički,Riječni,Pomorski,Zračni,UKUPNO
2014-09-06,231260,1101,348,5535,22865,261109
2014-09-07,260267,879,84,8124,15477,284831
2014-09-08,143538,783,121,4078,9086,157606
2014-09-09,127539,816,244,10974,11716,151289
2014-09-10,148646,1156,0,3701,12851,166354
2014-09-11,155288,722,183,5094,11112,172399
2014-09-12,180649,964,165,8646,10900,201324
2014-09-13,193710,738,343,8003,24650,227444
2014-09-14,201164,863,85,9745,15364,227221
2014-09-15,110203,1081,144,839,10576,122843
2014-09-16,107491,821,348,4196,10722,123578
2014-09-17,115391,722,340,4781,12384,133618
2014-09-18,115575,638,0,5867,10538,132618
2014-09-19,149542,860,156,9268,8919,168745
2014-09-20,175336,977,152,10390,22776,209631
2014-09-21,188085,681,44,6871,14162,209843
2014-09-22,109374,711,0,8271,9703,128059
2014-09-23,89059,864,0,4632,10284,104839
2014-09-24,111466,745,0,4733,11752,128696
2014-09-25,113235,608,0,5874,10456,130173
2014-09-26,131831,639,182,7296,9267,149215
2014-09-27,165921,586,338,14441,22831,204117
2014-09-28,191783,816,163,10993,13258,217013
2014-09-29,106612,909,318,5231,9022,122092
2014-09-30,95665,606,0,6678,10380,113329
2014-10-01,95309,872,148,877,9573,106779
2014-10-02,113094,550,0,5114,8172,126930
2014-10-03,138987,453,125,9180,7848,156593
2014-10-04,132557,862,200,8181,17370,159170
2014-10-05,187922,794,155,7053,11506,207430
2014-10-06,97863,898,0,4871,7864,111496
2014-10-07,88098,687,2,2877,7451,99115
2014-10-08,92698,576,187,4309,7014,104784
2014-10-09,84863,804,534,2390,6465,95056
2014-10-10,107962,660,0,5438,5849,119909
2014-10-11,126980,649,162,7272,12883,147946
2014-10-12,155865,814,0,10413,9596,176688
2014-10-13,82783,603,0,529,6985,90900
2014-10-14,81719,459,167,3312,7101,92758
2014-10-15,84683,578,97,370,6437,92165
2014-10-16,87839,392,0,3215,7253,98699
2014-10-17,100154,608,1,12059,5451,118273
2014-10-18,116852,785,179,7007,10949,135772
2014-10-19,146849,630,424,5941,8456,162300
2014-10-20,84614,392,0,514,6442,91962
2014-10-21,72354,562,147,1048,4995,79106
2014-10-22,79092,547,81,1672,4361,85753
2014-10-23,75222,498,0,276,5814,81810
2014-10-24,94659,434,76,11948,5434,112551
2014-10-25,108839,754,120,9853,9623,129189
2014-10-26,134341,965,0,6208,5367,146881
2014-10-27,83951,572,58,1056,3354,88991
2014-10-28,74987,765,0,4953,2845,83550
2014-10-29,85087,603,313,221,3347,89571
2014-10-30,112408,865,0,2123,3517,118913
2014-10-31,114429,653,293,7148,3472,125995
2014-11-01,102822,627,118,7101,3938,114606
2014-11-02,159822,859,0,8054,4303,173038
2014-11-03,91534,558,0,6156,2992,101240
2014-11-04,71506,518,0,3280,2589,77893
2014-11-05,71148,614,75,5,2408,74250
2014-11-06,71134,545,0,368,2342,74389
2014-11-07,83621,411,0,6167,2376,92575
2014-11-08,88542,543,186,722,1455,91448
2014-11-09,103101,596,0,5300,2535,111532
2014-11-10,68535,485,123,4,2051,71198
2014-11-11,75011,419,0,4,1763,77197
2014-11-12,66014,588,0,7,2105,68714
2014-11-13,67409,443,0,239,2125,70216
2014-11-14,87525,699,0,11,2688,90923
2014-11-15,103543,474,0,1,1642,105660
2014-11-16,102665,485,0,3127,2244,108521
2014-11-17,67232,511,0,8,2136,69887
2014-11-18,61486,381,0,3,2060,63930
2014-11-19,66686,514,174,4,2170,69548
2014-11-20,69536,394,0,92,1991,72013
2014-11-21,85744,605,0,18,2161,88528
2014-11-22,82351,516,0,17,1515,84399
2014-11-23,107055,381,0,3071,2376,112883
2014-11-24,66401,472,0,4,2181,69058
2014-11-25,65135,378,0,2012,1673,69198
2014-11-26,65229,278,0,3,2061,67571
2014-11-27,68460,311,0,106,1926,70803
2014-11-28,81014,447,0,7,2044,83512
2014-11-29,79589,407,98,0,1201,81295
2014-11-30,91457,406,0,5152,2027,99042
2014-12-01,65557,277,0,0,1843,67677
2014-12-02,58092,399,0,51,1698,60240
2014-12-03,64829,409,0,1,1798,67037
2014-12-04,66863,452,0,186,1490,68991
2014-12-05,77961,518,0,2,1853,80334
2014-12-06,79660,285,0,3,1227,81175
2014-12-07,76865,355,0,98,2367,79685
2014-12-08,84587,393,0,7,1749,86736
2014-12-09,62410,276,0,0,404,63090
2014-12-10,61612,294,0,4,148,62058
2014-12-11,71708,322,0,128,1799,73957
2014-12-12,78413,371,0,3,2367,81154
2014-12-13,85009,498,0,0,1462,86969
2014-12-14,76651,686,0,73,1312,78722
2014-12-15,61435,343,0,48,1886,63712
2014-12-16,71214,380,0,0,1569,73163
2014-12-17,76202,453,0,34,1627,78316
2014-12-18,88022,458,0,479,1498,90457
2014-12-19,122252,536,0,2,1726,124516
2014-12-20,172603,741,0,2,1295,174641
2014-12-21,135105,824,0,118,1817,137864
2014-12-22,91859,447,0,24,1857,94187
2014-12-23,122877,623,0,7,1604,125111
2014-12-24,140803,716,0,0,742,142261
2014-12-25,89325,561,0,0,395,90281
2014-12-26,84644,558,0,3,1433,86638
2014-12-27,98104,792,0,0,1322,100218
2014-12-28,83414,777,0,97,2025,86313
2014-12-29,80064,1308,0,2,2412,83786
2014-12-30,99074,1771,0,7,2285,103137
2014-12-31,70120,635,0,0,1498,72253
2015-01-01,62132,354,0,168,1187,63841
2015-01-02,107211,1540,0,10,2899,111660
2015-01-03,139327,897,0,51,3002,143277
2015-01-04,159865,690,2,583,2334,163474
2015-01-05,112305,695,0,6,2901,115907
2015-01-06,111365,707,0,38,2361,114471
2015-01-07,73333,432,0,0,2471,76236
2015-01-08,91990,483,0,95,1965,94533
2015-01-09,92042,516,0,2,1448,94008
2015-01-10,126729,716,0,0,1852,129297
2015-01-11,114271,574,0,80,2162,117087
2015-01-12,70301,518,0,0,2020,72839
2015-01-13,81113,658,0,3,947,82721
2015-01-14,68090,513,0,22,1165,69790
2015-01-15,65871,376,0,88,1559,67894
2015-01-16,70237,486,0,5,1585,72313
2015-01-17,77425,448,0,0,1086,78959
2015-01-18,69396,548,0,45,2415,72404
2015-01-19,55319,430,0,39,1795,57583
2015-01-20,55255,247,0,8,1289,56799
2015-01-21,57901,350,0,1,1364,59616
2015-01-22,57676,332,0,69,1449,59526
2015-01-23,62391,332,0,24,1561,64308
2015-01-24,64581,342,0,0,1352,66275
2015-01-25,70821,397,0,54,1576,72848
2015-01-26,54175,449,0,45,1492,56161
2015-01-27,51109,294,0,0,1114,52517
2015-01-28,59458,457,0,140,1273,61328
2015-01-29,56250,322,0,64,1510,58146
2015-01-30,61880,391,0,1,1608,63880
2015-01-31,60027,318,0,0,1233,61578
2015-02-01,64722,321,0,79,2001,67123
2015-02-02,55216,461,0,2,1406,57085
2015-02-03,52636,405,0,1,1498,54540
2015-02-04,51300,304,0,0,1417,53021
2015-02-05,49047,423,0,43,1350,50863
2015-02-06,43808,391,0,46,1573,45818
2015-02-07,52325,379,0,4,1128,53836
2015-02-08,59765,446,0,5,1531,61747
2015-02-09,50380,456,0,39,1652,52527
2015-02-10,55170,682,0,0,1581,57433
2015-02-11,55301,470,0,4,1380,57155
2015-02-12,58762,340,0,143,1695,60940
2015-02-13,75776,433,0,1,2044,78254
2015-02-14,75014,373,0,1,960,76348
2015-02-15,84460,368,0,93,1857,86778
2015-02-16,64992,427,0,9,1741,67169
2015-02-17,64186,385,0,2,1524,66097
2015-02-18,57609,456,0,46,1411,59522
2015-02-19,65118,344,0,77,1890,67429
2015-02-20,74394,387,0,419,2114,77314
2015-02-21,73453,358,0,4,1334,75149
2015-02-22,85441,484,0,79,2370,88374
2015-02-23,59642,351,0,0,1534,61527
2015-02-24,54140,364,0,3,1869,56376
2015-02-25,57725,335,3,0,1755,59818
2015-02-26,62685,386,0,83,1822,64976
2015-02-27,74829,448,0,80,1910,77267
2015-02-28,78359,377,0,28,1374,80138
2015-03-01,90119,532,0,60,2288,92999
2015-03-02,68039,427,0,7,1885,70358
2015-03-03,59891,255,0,0,1531,61677
2015-03-04,59969,300,0,3,1542,61814
2015-03-05,60931,432,0,0,1620,62983
2015-03-06,74181,445,0,0,1960,76586
2015-03-07,75069,425,0,10,1221,76725
2015-03-08,96256,805,0,125,1837,99023
2015-03-09,64427,372,0,64,1907,66770
2015-03-10,61007,182,0,0,1886,63075
2015-03-11,63918,239,0,4,1753,65914
2015-03-12,66566,324,0,436,2104,69430
2015-03-13,74774,375,0,3,2121,77273
2015-03-14,102863,365,0,420,1369,105017
2015-03-15,94134,368,0,58,2865,97425
2015-03-16,64151,343,0,39,2048,66581
2015-03-17,60272,362,0,482,1199,62315
2015-03-18,77920,347,0,7,1815,80089
2015-03-19,73544,383,145,276,2044,76392
2015-03-20,81675,420,0,9,1941,84045
2015-03-21,85716,560,0,2,1229,87507
2015-03-22,97232,337,0,155,2403,100127
2015-03-23,64854,421,0,126,1939,67340
2015-03-24,64757,553,0,46,1957,67313
2015-03-25,63457,343,0,80,1876,65756
2015-03-26,92659,388,0,141,2177,95365
2015-03-27,87228,464,0,18,2221,89931
2015-03-28,112200,520,0,17,2022,114759
2015-03-29,110896,434,0,137,3565,115032
2015-03-30,92766,525,0,86,2261,95638
2015-03-31,74628,492,145,116,2510,77891
2015-04-01,91810,520,143,133,2307,94913
2015-04-02,111584,555,0,189,2662,114990
2015-04-03,201911,538,221,553,2333,205556
2015-04-04,122109,571,0,44,2690,125414
2015-04-05,114917,487,0,1181,4361,120946
2015-04-06,230290,718,0,3444,5401,239853
2015-04-07,150641,675,167,438,4605,156526
2015-04-08,87360,448,179,253,3537,91777
2015-04-09,80123,422,0,1726,3938,86209
2015-04-10,109927,587,72,85,3841,114512
2015-04-11,123949,569,0,176,5932,130626
2015-04-12,126860,584,0,499,6496,134439
2015-04-13,92448,741,264,228,4311,97992
2015-04-14,72417,377,257,2695,4552,80298
2015-04-15,74375,510,227,1975,3642,80729
2015-04-16,79550,349,0,819,3646,84364
2015-04-17,103602,444,528,241,4270,109085
2015-04-18,100500,472,73,3803,6178,111026
2015-04-19,160412,669,0,3160,4927,169168
2015-04-20,75767,595,498,462,3987,81309
2015-04-21,71156,433,526,274,4790,77179
2015-04-22,75950,573,14,3844,4162,84543
2015-04-23,78535,446,2,3443,3064,85490
2015-04-24,101929,465,269,5376,2908,110947
2015-04-25,116582,483,187,3022,8082,128356
2015-04-26,118170,771,0,5289,6693,130923
2015-04-27,104717,602,366,789,3964,110438
2015-04-28,85430,532,321,3941,3500,93724
2015-04-29,104140,437,237,162,4772,109748
2015-04-30,144559,1343,243,2711,4530,153386
2015-05-01,146073,660,363,7459,3899,158454
2015-05-02,157319,890,0,9350,8850,176409
2015-05-03,264469,833,0,3175,7777,276254
2015-05-04,112398,731,203,5704,6182,125218
2015-05-05,83289,482,0,249,4975,88995
2015-05-06,84744,557,119,6116,5124,96660
2015-05-07,90400,533,108,3292,5163,99496
2015-05-08,105185,1031,298,8230,5559,120303
2015-05-09,118356,522,166,5542,11188,135774
2015-05-10,142844,829,86,7439,9907,161105
2015-05-11,84332,855,312,683,5643,91825
2015-05-12,81197,469,0,3478,5004,90148
2015-05-13,109140,654,300,3401,5496,118991
2015-05-14,107434,595,190,6174,6761,121154
2015-05-15,104764,430,179,6468,6183,118024
2015-05-16,116985,729,0,8908,13880,140502
2015-05-17,173910,609,0,3270,10561,188350
2015-05-18,97703,524,0,3168,6169,107564
2015-05-19,77677,540,267,2430,7019,87933
2015-05-20,84713,423,62,5441,6746,97385
2015-05-21,85016,425,86,3270,7900,96697
2015-05-22,125124,459,93,4497,5468,135641
2015-05-23,116822,580,229,5319,15380,138330
2015-05-24,123501,692,168,8982,9494,142837
2015-05-25,164532,412,447,934,7591,173916
2015-05-26,92238,369,275,2058,8297,103237
2015-05-27,83423,264,0,3804,8324,95815
2015-05-28,89990,692,0,3678,9650,104010
2015-05-29,112339,752,408,6567,6263,126329
2015-05-30,135468,565,128,7286,18773,162220
2015-05-31,159529,357,164,4497,11611,176158
2015-06-01,120346,798,91,3237,6857,131329
2015-06-02,145003,317,192,7812,7279,160603
2015-06-03,130674,512,92,8456,8674,148408
2015-06-04,135427,985,0,12655,8924,157991
2015-06-05,148968,683,112,5591,6140,161494
2015-06-06,187832,232,129,10420,19239,217852
2015-06-07,299591,858,137,11744,12153,324483
2015-06-08,136025,597,260,1782,8269,146933
2015-06-09,104743,687,149,2938,8092,116609
2015-06-10,115147,220,402,3664,8409,127842
2015-06-11,108885,943,0,2171,9653,121652
2015-06-12,144442,837,361,8433,7697,161770
2015-06-13,173316,1013,142,8832,21063,204366
2015-06-14,250476,391,124,6833,12955,270779
2015-06-15,122477,184,238,5384,8290,136573
2015-06-16,108150,413,0,1111,9208,118882
2015-06-17,123436,266,118,2479,10072,136371
2015-06-18,120754,889,82,10436,10439,142600
2015-06-19,140066,278,154,7212,7767,155477
2015-06-20,188827,374,305,6536,22248,218290
2015-06-21,242190,1201,0,10260,13308,266959
2015-06-22,137376,777,378,2951,8513,149995
2015-06-23,122817,921,275,2841,9631,136485
2015-06-24,146862,850,118,7862,10242,165934
2015-06-25,154851,1246,419,6960,10886,174362
2015-06-26,173477,917,182,9171,7963,191710
2015-06-27,262507,935,0,8122,25119,296683
2015-06-28,315534,1292,79,6918,15543,339366
2015-06-29,181945,1560,275,3570,9247,196597
2015-06-30,152624,963,375,2135,11893,167990
2015-07-01,152903,951,0,8300,12479,174633
2015-07-02,159665,1028,310,8479,12547,182029
2015-07-03,201162,855,112,6587,8526,217242
2015-07-04,256864,943,0,7670,25627,291104
2015-07-05,317928,1531,258,12201,15645,347563
2015-07-06,188590,913,319,3879,11367,205068
2015-07-07,163064,1106,0,3087,11735,178992
2015-07-08,166644,1080,151,3321,13266,184462
2015-07-09,169432,1263,221,9315,13772,194003
2015-07-10,230686,804,283,4893,11478,248144
2015-07-11,346031,1062,2,9867,25817,382779
2015-07-12,365569,1652,128,11962,17685,396996
2015-07-13,206586,1463,85,3796,13173,225103
2015-07-14,188596,1747,0,1872,15107,207322
2015-07-15,207251,1219,159,6113,16062,230804
2015-07-16,247767,1737,145,10792,15150,275591
2015-07-17,261997,1428,126,8049,12635,284235
2015-07-18,377773,1263,297,12655,28376,420364
2015-07-19,413335,2332,0,11360,17836,444863
2015-07-20,237522,1698,182,5648,13426,258476
2015-07-21,200070,1444,0,4893,14005,220412
2015-07-22,209650,1268,0,8941,16103,235962
2015-07-23,237247,2479,119,7723,10855,258423
2015-07-24,305052,277,184,6208,11384,323105
2015-07-25,439577,1546,290,10849,27649,479911
2015-07-26,385859,2455,177,7235,18615,414341
2015-07-27,251888,1342,139,5910,14348,273627
2015-07-28,202944,1675,0,3194,14751,222564
2015-07-29,225628,1265,282,8577,13020,248772
2015-07-30,283129,1937,0,9198,17280,311544
2015-07-31,394291,986,0,7608,13675,416560
2015-08-01,593763,1249,124,9281,29197,633614
2015-08-02,428755,2119,241,12649,18785,462549
2015-08-03,272889,1354,185,5153,14677,294258
2015-08-04,239051,1568,321,4285,16061,261286
2015-08-05,265117,1079,155,5461,17127,288939
2015-08-06,288981,2039,129,9721,16699,317569
2015-08-07,391999,1598,333,7410,13820,415160
2015-08-08,522782,1593,0,12348,30508,567231
2015-08-09,440078,2042,135,8746,18505,469506
2015-08-10,323360,2033,112,7681,14873,348059
2015-08-11,246607,1875,418,2728,16244,267872
2015-08-12,259920,1141,126,7659,17934,286780
2015-08-13,281236,1750,0,10723,16746,310455
2015-08-14,390613,1913,194,8023,13428,414171
2015-08-15,496137,1928,138,10250,30269,538722
2015-08-16,482100,2580,0,17151,19292,521123
2015-08-17,286813,1166,184,7873,9486,305522
2015-08-18,232664,2122,166,3881,16087,254920
2015-08-19,248515,1442,0,3646,16693,270296
2015-08-20,280442,1516,0,11930,17155,311043
2015-08-21,335495,1915,454,14094,13051,365009
2015-08-22,421263,1694,84,11555,28881,463477
2015-08-23,451742,2364,0,11132,19400,484638
2015-08-24,294129,1224,362,8462,13028,317205
2015-08-25,205228,1362,250,3266,14842,224948
2015-08-26,206221,1399,146,7911,17403,233080
2015-08-27,242459,1477,0,8307,16823,269066
2015-08-28,323505,1119,106,8853,13031,346614
2015-08-29,427653,1430,0,10890,28106,468079
2015-08-30,379846,2153,0,12915,19664,414578
2015-08-31,250571,1085,284,7331,12563,271834
2015-09-01,164129,917,0,4114,13754,182914
2015-09-02,148183,1197,132,6515,13420,169447
2015-09-03,184957,1004,719,9075,13516,209271
2015-09-04,238437,983,182,12756,10521,262879
2015-09-05,276329,1193,107,9368,26718,313715
2015-09-06,227465,1261,0,6538,16108,251372
2015-09-07,151640,1298,0,4761,10470,168169
2015-09-08,138289,853,0,2542,11868,153552
2015-09-09,145224,1232,117,6609,13175,166357
2015-09-10,152330,993,398,8131,13357,175209
2015-09-11,194002,986,86,6021,8695,209790
2015-09-12,227873,1282,134,7218,25592,262099
2015-09-13,265720,1070,258,10921,14714,292683
2015-09-14,133336,852,322,971,9492,144973
2015-09-15,117697,1011,174,1184,11644,131710
2015-09-16,109217,959,280,2620,11654,124730
2015-09-17,125874,634,25,6202,11869,144604
2015-09-18,147786,196,184,9646,8925,166737
2015-09-19,194440,11,0,8917,25450,228818
2015-09-20,188596,225,31,5038,13826,207716
2015-09-21,119688,16,118,3331,10597,133750
2015-09-22,102777,37,0,6135,11352,120301
2015-09-23,124152,33,84,8862,10711,143842
2015-09-24,110502,30,0,9059,11989,131580
2015-09-25,118612,76,144,9191,8885,136908
2015-09-26,139674,11,279,9267,25559,174790
2015-09-27,180209,29,7,11493,14475,206213
2015-09-28,97717,24,173,5457,10932,114303
2015-09-29,93296,11,0,1694,11222,106223
2015-09-30,97382,17,37,5391,9598,112425
2015-10-01,98406,16,83,4196,10045,112746
2015-10-02,105817,13,361,6260,8414,120865
2015-10-03,129854,18,0,10313,20751,160936
2015-10-04,138804,233,0,5723,11210,155970
2015-10-05,91068,246,19,1153,8314,100800
2015-10-06,78655,240,114,3784,8536,91329
2015-10-07,86858,290,0,4539,8820,100507
2015-10-08,103589,260,0,5985,8958,118792
2015-10-09,108013,257,0,5809,6548,120627
2015-10-10,108391,507,143,8257,15435,132733
2015-10-11,129681,510,0,7474,9967,147632
2015-10-12,88237,455,437,939,8168,98236
2015-10-13,74368,415,83,1983,6957,83806
2015-10-14,74782,518,419,3313,7375,86407
2015-10-15,81562,371,0,5305,8487,95725
2015-10-16,100577,425,180,8358,5857,115397
2015-10-17,106591,40,268,7918,13527,128344
2015-10-18,119034,102,0,6178,8251,133565
2015-10-19,78597,80,0,3403,7088,89168
2015-10-20,73966,52,91,2276,6024,82409
2015-10-21,74327,40,72,5908,6527,86874
2015-10-22,88874,47,410,3992,6962,100285
2015-10-23,108391,261,89,3149,5302,117192
2015-10-24,115166,37,142,6590,12728,134663
2015-10-25,124167,90,0,4852,5862,134971
2015-10-26,117465,37,283,1497,4326,123608
2015-10-27,79702,43,0,601,4041,84387
2015-10-28,80741,31,136,1777,3650,86335
2015-10-29,86486,41,0,4868,4271,95666
2015-10-30,103027,33,178,3003,3458,109699
2015-10-31,114167,94,0,4031,4962,123254
2015-11-01,127275,562,0,2318,4502,134657
2015-11-02,85386,177,200,2469,3534,91766
2015-11-03,78484,309,152,1353,3983,84281
2015-11-04,75631,331,0,7687,2811,86460
2015-11-05,76948,273,0,2466,2910,82597
2015-11-06,90029,299,10,5674,2337,98349
2015-11-07,93131,300,142,2863,2513,98949
2015-11-08,128768,240,0,6121,2749,137878
2015-11-09,73206,287,0,1240,2455,77188
2015-11-10,68337,215,0,908,2213,71673
2015-11-11,70803,176,0,883,2600,74462
2015-11-12,75139,196,0,2184,2022,79541
2015-11-13,83734,233,0,4342,1827,90136
2015-11-14,91949,210,0,2686,1828,96673
2015-11-15,99880,422,0,4345,2531,107178
2015-11-16,69614,180,5,4,2576,72379
2015-11-17,82159,210,0,3,2300,84672
2015-11-18,68363,194,0,477,2014,71048
2015-11-19,72215,236,0,2216,2010,76677
2015-11-20,82393,227,0,2352,2008,86980
2015-11-21,74926,193,0,2692,1373,79184
2015-11-22,90615,216,0,1798,1952,94581
2015-11-23,65989,351,0,4,1534,67878
2015-11-24,60520,325,0,14,1354,62213
2015-11-25,64116,187,0,848,1380,66531
2015-11-26,63251,166,0,2315,1582,67314
2015-11-27,76960,238,0,1913,1552,80663
2015-11-28,70960,183,0,49,747,71939
2015-11-29,85640,232,0,917,1913,88702
2015-11-30,70299,215,0,1,1403,71918
2015-12-01,61517,204,0,0,1282,63003
2015-12-02,63484,309,0,5,1160,64958
2015-12-03,63887,251,0,143,1173,65454
2015-12-04,81104,230,0,0,1585,82919
2015-12-05,77535,420,0,16,1110,79081
2015-12-06,87392,258,0,174,1464,89288
2015-12-07,59831,218,0,6,854,60909
2015-12-08,70580,159,0,15,956,71710
2015-12-09,62580,167,0,9,1553,64309
2015-12-10,67743,233,0,110,1710,69796
2015-12-11,74029,184,0,26,1149,75388
2015-12-12,77549,176,0,7,1101,78833
2015-12-13,89617,323,0,106,1291,91337
2015-12-14,62226,326,0,3,1036,63591
2015-12-15,66400,245,0,1,1199,67845
2015-12-16,74995,296,0,8,1044,76343
2015-12-17,80902,309,0,385,1303,82899
2015-12-18,112929,360,0,0,1143,114432
2015-12-19,141347,479,0,52,925,142803
2015-12-20,120696,519,0,84,1735,123034
2015-12-21,94078,330,0,10,894,95312
2015-12-22,102970,317,0,10,749,104046
2015-12-23,144308,338,0,0,1444,146090
2015-12-24,167303,304,0,40,818,168465
2015-12-25,97684,347,0,1,354,98386
2015-12-26,95310,639,0,0,2047,97996
2015-12-27,119665,619,0,129,2028,122441
2015-12-28,96469,512,0,4,2169,99154
2015-12-29,100264,469,0,69,2604,103406
2015-12-30,124457,961,0,4,1604,127026
2015-12-31,78119,695,0,46,982,79842
2016-01-01,67163,426,0,43,761,68393
2016-01-02,155646,789,0,3,2993,159431
2016-01-03,155675,1022,0,463,2910,160070
2016-01-04,95876,667,0,6,1886,98435
2016-01-05,94943,568,0,51,2017,97579
2016-01-06,92478,503,0,4,1749,94734
2016-01-07,82450,414,0,147,1438,84449
2016-01-08,94930,438,0,3,1549,96920
2016-01-09,118763,501,0,50,1639,120953
2016-01-10,130052,587,0,101,1874,132614
2016-01-11,79199,508,0,0,1732,81439
2016-01-12,67379,396,0,6,922,68703
2016-01-13,70961,531,0,3,1651,73146
2016-01-14,67635,451,0,82,1342,69510
2016-01-15,76498,385,4,3,1195,78085
2016-01-16,74280,752,0,0,782,75814
2016-01-17,71818,518,0,49,1717,74102
2016-01-18,58036,369,0,0,1067,59472
2016-01-19,59006,498,0,42,809,60355
2016-01-20,58224,398,0,10,1202,59834
2016-01-21,60654,389,0,67,1910,63020
2016-01-22,67775,346,0,30,1378,69529
2016-01-23,72735,366,0,0,638,73739
2016-01-24,72277,402,0,85,951,73715
2016-01-25,55707,316,0,5,1035,57063
2016-01-26,53504,453,0,23,962,54942
2016-01-27,57321,295,0,19,899,58534
2016-01-28,58804,334,0,71,949,60158
2016-01-29,73021,452,0,3,1312,74788
2016-01-30,70618,370,0,0,875,71863
2016-01-31,77391,391,0,38,568,78388
2016-02-01,56325,391,0,51,1186,57953
2016-02-02,56029,314,0,4,1032,57379
2016-02-03,55605,374,0,14,1394,57387
2016-02-04,61546,377,0,39,1091,63053
2016-02-05,72577,346,0,166,1370,74459
2016-02-06,77516,465,0,81,1059,79121
2016-02-07,79395,363,0,65,1605,81428
2016-02-08,72842,69,0,381,811,74103
2016-02-09,59751,391,0,0,1066,61208
2016-02-10,59290,411,0,28,1522,61251
2016-02-11,64334,336,0,66,1735,66471
2016-02-12,76695,644,0,8,1854,79201
2016-02-13,78951,508,0,0,1281,80740
2016-02-14,82441,319,0,54,1740,84554
2016-02-15,64689,392,0,1,1310,66392
2016-02-16,64878,506,3,4,1136,66527
2016-02-17,62156,464,0,1,1678,64299
2016-02-18,63916,422,0,67,1691,66096
2016-02-19,72833,399,0,10,1987,75229
2016-02-20,80411,456,0,5,1655,82527
2016-02-21,90590,434,0,95,1359,92478
2016-02-22,62287,281,0,34,1424,64026
2016-02-23,61017,376,0,4,1075,62472
2016-02-24,62541,309,0,16,1648,64514
2016-02-25,65975,365,0,109,1426,67875
2016-02-26,76534,325,0,5,1928,78792
2016-02-27,75765,750,0,21,1724,78260
2016-02-28,91602,359,0,0,1656,93617
2016-02-29,64478,402,0,48,1424,66352
2016-03-01,67930,404,0,8,1501,69843
2016-03-02,66028,273,0,3,1756,68060
2016-03-03,65863,289,0,129,1613,67894
2016-03-04,80051,209,0,378,1474,82112
2016-03-05,77794,303,0,1,1865,79963
2016-03-06,92658,302,0,75,2353,95388
2016-03-07,66098,460,0,46,1773,68377
2016-03-08,58985,678,0,3,1304,60970
2016-03-09,63922,286,0,82,1932,66222
2016-03-10,69336,480,0,432,1646,71894
2016-03-11,79546,484,0,18,1812,81860
2016-03-12,81932,442,0,6,1399,83779
2016-03-13,100157,434,0,88,2750,103429
2016-03-14,70647,502,0,333,1992,73474
2016-03-15,64846,334,2,25,1709,66916
2016-03-16,67516,363,0,909,1831,70619
2016-03-17,73995,294,0,103,2504,76896
2016-03-18,93801,395,0,370,2628,97194
2016-03-19,117059,439,0,51,2060,119609
2016-03-20,111381,385,0,1076,2764,115606
2016-03-21,75885,480,0,15,1984,78364
2016-03-22,72974,415,0,433,1579,75401
2016-03-23,84193,544,0,2434,1691,88862
2016-03-24,112630,425,0,2605,2160,117820
2016-03-25,159216,579,0,358,2010,162163
2016-03-26,111834,598,0,3010,1796,117238
2016-03-27,124614,399,0,3266,3367,131646
2016-03-28,221860,515,0,1893,3033,227301
2016-03-29,110897,581,0,726,2903,115107
2016-03-30,79241,474,0,80,1954,81749
2016-03-31,80086,628,0,2569,2385,85668
2016-04-01,94784,449,143,3156,2839,101371
2016-04-02,116535,463,147,3863,4410,125418
2016-04-03,131676,444,113,3545,4762,140540
2016-04-04,76589,555,0,1003,2953,81100
2016-04-05,68980,361,109,1627,2913,73990
2016-04-06,70189,410,0,1238,2958,74795
2016-04-07,78333,557,0,2184,3110,84184
2016-04-08,92016,330,45,3790,3262,99443
2016-04-09,95745,540,133,2807,4648,103873
2016-04-10,110210,453,126,5225,4538,120552
2016-04-11,76622,643,194,2083,3868,83410
2016-04-12,72026,510,293,462,3122,76413
2016-04-13,72253,400,133,770,3096,76652
2016-04-14,76853,458,0,2426,2978,82715
2016-04-15,96103,552,455,6695,3617,107422
2016-04-16,106096,472,117,3729,6044,116458
2016-04-17,133225,405,116,2539,5232,141517
2016-04-18,80646,530,55,2675,3489,87395
2016-04-19,6107,2,128,0,0,6237
2016-04-20,70601,343,0,1087,2161,74192
2016-04-21,75616,376,86,4413,2824,83315
2016-04-22,97830,428,150,2981,3471,104860
2016-04-23,99580,531,0,5236,5412,110759
2016-04-24,115982,538,0,2526,6152,125198
2016-04-25,106542,436,0,2658,4560,114196
2016-04-26,95758,538,117,556,4239,101208
2016-04-27,97202,546,318,527,4121,102714
2016-04-28,108793,443,0,4115,3949,117300
2016-04-29,135543,581,176,3227,4072,143599
2016-04-30,155597,499,0,4376,8377,168849
2016-05-01,147430,511,100,2044,7283,157368
2016-05-02,155514,726,271,979,5278,162768
2016-05-03,117766,629,0,7530,5491,131416
2016-05-04,98788,482,124,3063,5740,108197
2016-05-05,111297,554,101,1848,6696,120496
2016-05-06,108398,538,0,7260,4401,120597
2016-05-07,129964,566,339,2721,13442,147032
2016-05-08,207443,655,139,3361,12178,223776
2016-05-09,102884,463,0,2811,7298,113456
2016-05-10,81021,361,0,1948,6646,89976
2016-05-11,83807,329,322,2582,6050,93090
2016-05-12,92056,617,0,6418,6791,105882
2016-05-13,110750,465,110,8979,5985,126289
2016-05-14,124509,585,391,4141,12996,142622
2016-05-15,127402,508,112,5230,10525,143777
