,Cestovni,Željeznički,Riječni,Pomorski,Zračni,UKUPNO
2014-09-06,253123,938,273,5783,22864,282981
2014-09-07,192309,1019,0,7359,13455,214142
2014-09-08,139791,578,121,3931,8862,153283
2014-09-09,115725,873,244,12706,10456,140004
2014-09-10,122352,1364,0,1783,11408,136907
2014-09-11,132230,840,37,4552,10663,148322
2014-09-12,176048,1030,165,8666,9611,195520
2014-09-13,188532,769,343,8501,21590,219735
2014-09-14,156282,952,85,9156,11215,177690
2014-09-15,112091,1049,144,613,8232,122129
2014-09-16,104411,850,347,4138,9037,118783
2014-09-17,104861,607,340,4261,10137,120206
2014-09-18,114248,728,4,5796,9185,129961
2014-09-19,154145,829,152,9223,8208,172557
2014-09-20,150539,702,152,11005,20562,182960
2014-09-21,140973,726,191,5958,10483,158331
2014-09-22,102252,515,0,8379,7310,118456
2014-09-23,89021,772,0,8512,7884,106189
2014-09-24,106576,730,2,2795,8397,118500
2014-09-25,108728,566,158,5456,7655,122563
2014-09-26,147669,600,180,9689,7307,165445
2014-09-27,150770,732,338,14905,16765,183510
2014-09-28,128210,723,163,9117,8044,146257
2014-09-29,94894,801,318,5308,6155,107476
2014-09-30,91573,692,0,8130,5943,106338
2014-10-01,95563,921,148,2030,5773,104435
2014-10-02,117724,612,0,4989,7179,130504
2014-10-03,164921,660,125,8833,7083,181622
2014-10-04,132650,684,200,7551,12430,153515
2014-10-05,139684,695,0,6475,7657,154511
2014-10-06,97675,1023,2,3658,5827,108185
2014-10-07,83383,520,0,6298,5990,96191
2014-10-08,95687,476,187,431,5375,102156
2014-10-09,94513,878,561,1929,6111,103992
2014-10-10,133555,638,0,6202,5682,146077
2014-10-11,135676,447,162,7486,9553,153324
2014-10-12,123018,818,0,10133,6456,140425
2014-10-13,79278,619,0,63,4901,84861
2014-10-14,80387,716,167,3004,4951,89225
2014-10-15,84505,391,101,240,4912,90149
2014-10-16,93367,411,1,4899,5208,103886
2014-10-17,115557,441,0,10230,5035,131263
2014-10-18,123974,946,179,7306,8575,140980
2014-10-19,113320,541,424,5803,4503,124591
2014-10-20,77032,542,0,14,3682,81270
2014-10-21,73874,575,147,2390,3446,80432
2014-10-22,81890,664,227,1923,3953,88657
2014-10-23,81974,431,1,2031,3420,87857
2014-10-24,115280,420,76,10593,3906,130275
2014-10-25,126797,566,60,10302,5367,143092
2014-10-26,107624,648,0,6274,3228,117774
2014-10-27,78669,625,58,2785,2290,84427
2014-10-28,74827,804,0,2271,2160,80062
2014-10-29,87169,472,313,144,2554,90652
2014-10-30,126325,543,0,2459,2385,131712
2014-10-31,134356,569,293,7278,2187,144683
2014-11-01,104932,673,0,7406,1495,114506
2014-11-02,118638,548,0,7432,1746,128364
2014-11-03,80421,487,0,6149,1787,88844
2014-11-04,68299,473,0,3492,1261,73525
2014-11-05,72391,520,75,0,2039,75025
2014-11-06,73228,378,0,2,1981,75589
2014-11-07,97936,639,0,6163,2356,107094
2014-11-08,93485,404,186,1037,1432,96544
2014-11-09,81374,534,0,5091,1778,88777
2014-11-10,68778,526,246,1,1738,71289
2014-11-11,69034,514,0,194,1847,71589
2014-11-12,64744,452,0,7,1928,67131
2014-11-13,71841,443,0,10,2048,74342
2014-11-14,96849,789,0,6,2283,99927
2014-11-15,110000,434,0,107,1155,111696
2014-11-16,86911,788,0,3007,1475,92181
2014-11-17,66791,396,0,47,2111,69345
2014-11-18,62017,449,0,95,1355,63916
2014-11-19,64905,367,174,3,1920,67369
2014-11-20,74659,380,0,43,1496,76578
2014-11-21,94812,595,0,4,1249,96660
2014-11-22,84997,609,0,146,1183,86935
2014-11-23,89279,433,0,2985,1513,94210
2014-11-24,64485,363,0,7,1898,66753
2014-11-25,63782,459,0,2123,1607,67971
2014-11-26,65000,245,0,3,1859,67107
2014-11-27,69947,231,0,53,1553,71784
2014-11-28,88549,502,0,2,2009,91062
2014-11-29,82783,323,98,258,1240,84702
2014-11-30,77037,378,0,5150,1922,84487
2014-12-01,63209,285,0,0,1687,65181
2014-12-02,58235,431,0,87,1333,60086
2014-12-03,66201,404,0,64,1282,67951
2014-12-04,66571,645,0,8,1986,69210
2014-12-05,89218,493,0,4,1952,91667
2014-12-06,84131,537,0,118,1027,85813
2014-12-07,75765,398,0,2,1792,77957
2014-12-08,70668,374,0,5,1589,72636
2014-12-09,63127,325,0,53,207,63712
2014-12-10,62368,321,0,3,75,62767
2014-12-11,72870,412,0,5,1925,75212
2014-12-12,82928,300,0,6,2225,85459
2014-12-13,86045,488,0,130,1182,87845
2014-12-14,72074,791,0,2,1549,74416
2014-12-15,60745,483,0,3,1546,62777
2014-12-16,63346,404,0,84,1523,65357
2014-12-17,76270,652,0,34,2346,79302
2014-12-18,89908,345,0,52,2251,92556
2014-12-19,137673,646,0,38,2737,141094
2014-12-20,179996,666,0,90,2281,183033
2014-12-21,128831,737,0,31,2792,132391
2014-12-22,92366,621,0,0,2183,95170
2014-12-23,145447,586,0,187,2065,148285
2014-12-24,150017,718,0,25,1611,152371
2014-12-25,87408,567,0,4,444,88423
2014-12-26,89975,511,0,12,1855,92353
2014-12-27,100265,630,0,2,1321,102218
2014-12-28,79521,713,0,0,1972,82206
2014-12-29,81029,1208,0,7,2320,84564
2014-12-30,101939,1607,0,645,2222,106413
2014-12-31,79170,731,0,0,858,80759
2015-01-01,58015,575,0,0,561,59151
2015-01-02,106714,1350,0,21,1763,109848
2015-01-03,131995,976,0,98,1632,134701
2015-01-04,130215,700,2,3,1791,132711
2015-01-05,106182,649,0,29,1522,108382
2015-01-06,93395,700,0,63,1636,95794
2015-01-07,76463,283,0,42,1600,78388
2015-01-08,92671,535,0,38,1899,95143
2015-01-09,110336,556,0,0,1183,112075
2015-01-10,150720,713,0,104,1085,152622
2015-01-11,113602,473,0,0,1899,115974
2015-01-12,68264,519,0,0,1185,69968
2015-01-13,81214,581,0,61,895,82751
2015-01-14,69682,499,0,14,1243,71438
2015-01-15,66710,462,0,100,1579,68851
2015-01-16,76528,503,0,44,1386,78461
2015-01-17,78047,365,0,43,941,79396
2015-01-18,66490,635,0,0,1356,68481
2015-01-19,51726,412,0,18,1551,53707
2015-01-20,55532,330,0,381,1033,57276
2015-01-21,60348,321,0,1,1263,61933
2015-01-22,61611,270,0,0,1195,63076
2015-01-23,68162,234,0,22,1074,69492
2015-01-24,71724,351,0,35,939,73049
2015-01-25,71107,398,0,0,1287,72792
2015-01-26,53725,411,0,22,1291,55449
2015-01-27,52375,304,0,149,977,53805
2015-01-28,56900,569,0,102,1138,58709
2015-01-29,57996,350,0,0,1104,59450
2015-01-30,66076,536,0,1,1574,68187
2015-01-31,62495,314,0,114,1012,63935
2015-02-01,62391,420,0,0,1747,64558
2015-02-02,53786,315,0,43,1606,55750
2015-02-03,52318,423,0,49,1109,53899
2015-02-04,50835,243,0,0,1188,52266
2015-02-05,50191,357,0,53,1240,51841
2015-02-06,48633,294,0,0,1575,50502
2015-02-07,56257,297,0,43,1077,57674
2015-02-08,57532,381,0,46,1486,59445
2015-02-09,51155,406,0,16,1339,52916
2015-02-10,48900,507,0,47,1541,50995
2015-02-11,55926,399,0,8,1274,57607
2015-02-12,59714,302,0,127,1455,61598
2015-02-13,84359,404,0,9,2122,86894
2015-02-14,83560,409,0,55,1488,85512
2015-02-15,82609,417,0,0,1766,84792
2015-02-16,59657,416,0,20,1890,61983
2015-02-17,63386,280,0,75,1183,64924
2015-02-18,59774,484,0,43,1274,61575
2015-02-19,68218,412,0,42,1420,70092
2015-02-20,80504,402,0,349,1795,83050
2015-02-21,78773,261,0,186,1254,80474
2015-02-22,75981,426,0,0,1908,78315
2015-02-23,57490,462,0,7,1525,59484
2015-02-24,53145,353,0,71,897,54466
2015-02-25,59581,427,3,5,1409,61425
2015-02-26,66201,440,0,0,1600,68241
2015-02-27,84260,487,0,9,1731,86487
2015-02-28,83791,443,0,133,860,85227
2015-03-01,84878,577,0,47,1875,87377
2015-03-02,62585,432,0,2,1280,64299
2015-03-03,59687,241,0,108,1697,61733
2015-03-04,61684,240,0,1,859,62784
2015-03-05,66098,370,0,0,1937,68405
2015-03-06,85582,464,0,0,2286,88332
2015-03-07,79511,572,0,5,781,80869
2015-03-08,85875,703,0,0,1807,88385
2015-03-09,63394,409,0,2,1821,65626
2015-03-10,59553,274,0,147,1405,61379
2015-03-11,63014,240,0,6,2114,65374
2015-03-12,68761,316,0,366,1569,71012
2015-03-13,87392,371,0,59,1930,89752
2015-03-14,112782,350,0,535,1248,114915
2015-03-15,84924,308,0,73,1911,87216
2015-03-16,62510,394,0,352,1557,64813
2015-03-17,59190,347,0,380,1817,61734
2015-03-18,81616,291,145,55,1781,83888
2015-03-19,76379,368,0,63,1915,78725
2015-03-20,90858,393,0,16,2303,93570
2015-03-21,88630,666,0,115,1928,91339
2015-03-22,87287,450,0,44,2729,90510
2015-03-23,63039,426,0,13,2470,65948
2015-03-24,63302,536,0,161,2175,66174
2015-03-25,67982,379,0,132,1585,70078
2015-03-26,95333,336,0,93,2208,97970
2015-03-27,104854,494,0,57,2379,107784
2015-03-28,123988,519,0,149,2967,127623
2015-03-29,107409,412,0,119,5014,112954
2015-03-30,96064,518,0,25,3920,100527
2015-03-31,76066,706,0,179,3652,80603
2015-04-01,99242,611,143,263,4488,104747
2015-04-02,134657,1133,0,242,5652,141684
2015-04-03,326594,1045,221,1103,4066,333029
2015-04-04,138439,719,0,368,4821,144347
2015-04-05,116353,452,0,949,3217,120971
2015-04-06,180302,602,0,3286,3846,188036
2015-04-07,117518,614,314,306,4431,123183
2015-04-08,85200,431,39,95,3227,88992
2015-04-09,90115,477,0,1932,3413,95937
2015-04-10,128945,539,72,353,3445,133354
2015-04-11,132382,460,0,2798,5434,141074
2015-04-12,96169,395,0,164,4189,100917
2015-04-13,88673,771,264,189,2776,92673
2015-04-14,74933,487,258,2781,3697,82156
2015-04-15,80131,694,227,1894,3527,86473
2015-04-16,84879,464,0,6261,3153,94757
2015-04-17,109585,561,528,5285,3525,119484
2015-04-18,107981,476,73,3792,7199,119521
2015-04-19,129972,524,0,2521,4118,137135
2015-04-20,75266,651,498,4036,3456,83907
2015-04-21,73881,449,322,2052,5308,82012
2015-04-22,81409,688,14,7064,4896,94071
2015-04-23,88287,389,0,2219,3766,94661
2015-04-24,124887,508,269,8504,3827,137995
2015-04-25,155086,701,187,3766,10496,170236
2015-04-26,110662,903,0,4562,5466,121593
2015-04-27,90898,527,501,735,4151,96812
2015-04-28,84204,643,186,3219,5382,93634
2015-04-29,121295,630,237,1231,6409,129802
2015-04-30,195512,834,243,3038,7789,207416
2015-05-01,177682,612,363,8941,6516,194114
2015-05-02,131387,635,0,3876,13271,149169
2015-05-03,172935,1033,0,2691,8208,184867
2015-05-04,102142,577,286,4426,4985,112416
2015-05-05,82772,600,0,375,5571,89318
2015-05-06,89429,574,119,10319,6518,106959
2015-05-07,97564,617,120,2593,6643,107537
2015-05-08,128204,747,160,7012,7701,143824
2015-05-09,130839,614,139,5856,12928,150376
2015-05-10,129057,1479,86,6968,8868,146458
2015-05-11,83823,371,312,1333,5886,91725
2015-05-12,86434,544,0,4336,6243,97557
2015-05-13,145910,637,300,1844,7419,156110
2015-05-14,129420,791,190,7290,9682,147373
2015-05-15,123599,452,181,5847,8271,138350
2015-05-16,123321,568,0,8027,13800,145716
2015-05-17,130003,622,0,4132,8114,142871
2015-05-18,85688,745,0,4252,6057,96742
2015-05-19,79401,688,267,3358,5923,89637
2015-05-20,89176,552,148,5378,7766,103020
2015-05-21,89021,450,0,4703,8941,103115
2015-05-22,144139,697,93,4504,8131,157564
2015-05-23,162158,627,229,5558,21452,190024
2015-05-24,128641,628,45,9925,10674,149913
2015-05-25,140650,450,453,664,7525,149742
2015-05-26,88697,532,275,1936,8908,100348
2015-05-27,91355,315,0,2786,8584,103040
2015-05-28,101857,669,0,4949,10873,118348
2015-05-29,152362,1003,404,7308,7618,168695
2015-05-30,189427,693,292,9189,20037,219638
2015-05-31,140486,346,4,6096,10644,157576
2015-06-01,122789,1046,91,6459,8358,138743
2015-06-02,114866,374,192,2524,9550,127506
2015-06-03,161273,701,284,7170,10267,179695
2015-06-04,203520,754,67,11443,11556,227340
2015-06-05,181568,766,104,7737,7585,197760
2015-06-06,196123,303,129,11796,21574,229925
2015-06-07,198027,902,25,11423,11893,222270
2015-06-08,125485,649,260,684,8712,135790
2015-06-09,108917,719,149,4857,9765,124407
2015-06-10,120491,409,402,4208,10119,135629
2015-06-11,120201,724,0,4475,12297,137697
2015-06-12,199569,1271,361,9060,8806,219067
2015-06-13,222515,744,140,8127,23706,255232
2015-06-14,186739,354,127,5593,12009,204822
2015-06-15,126123,149,141,4758,9518,140689
2015-06-16,117772,562,0,2545,9904,130783
2015-06-17,134079,335,219,5608,11322,151563
2015-06-18,137371,939,82,8583,12013,158988
2015-06-19,172860,470,325,6560,10537,190752
2015-06-20,253279,681,134,4749,24948,283791
2015-06-21,208345,1385,0,10712,13793,234235
2015-06-22,153035,915,531,3663,9680,167824
2015-06-23,118574,1407,124,8236,12500,140841
2015-06-24,190127,1047,118,3705,13032,208029
2015-06-25,209067,936,548,8162,12382,231095
2015-06-26,223159,1595,182,8795,9977,243708
2015-06-27,285016,1182,0,8240,29598,324036
2015-06-28,239357,1186,79,6342,15614,262578
2015-06-29,183157,1157,275,6982,11373,202944
2015-06-30,154557,1514,375,2422,13989,172857
2015-07-01,181278,1081,7,8585,15975,206926
2015-07-02,178537,979,303,11736,15756,207311
2015-07-03,276510,1544,112,6487,14187,298840
2015-07-04,348164,1057,0,8946,28769,386936
2015-07-05,284000,2250,258,10919,16396,313823
2015-07-06,204974,1323,319,5677,13020,225313
2015-07-07,171919,1708,2,1108,14500,189237
2015-07-08,174888,1766,151,5703,16332,198840
2015-07-09,171317,1727,333,8477,17577,199431
2015-07-10,271275,1519,283,9891,13763,296731
2015-07-11,413022,1347,0,9549,27957,451875
2015-07-12,322072,2150,128,11726,19094,355170
2015-07-13,217675,1770,85,3882,14419,237831
2015-07-14,191522,2367,0,3321,16414,213624
2015-07-15,208874,1526,304,6878,17370,234952
2015-07-16,247966,1580,0,9532,18038,277116
2015-07-17,333437,1867,128,8675,13150,357257
2015-07-18,468070,2416,297,13137,29453,513373
2015-07-19,372631,2534,0,13382,17940,406487
2015-07-20,265596,2169,180,4036,14270,286251
2015-07-21,216168,2300,0,8665,16561,243694
2015-07-22,216726,1551,0,5387,17057,240721
2015-07-23,240344,2504,119,8496,11659,263122
2015-07-24,339551,248,185,5530,12403,357917
2015-07-25,518306,1830,290,14070,29670,564166
2015-07-26,333735,2543,157,7610,18851,362896
2015-07-27,277365,1423,141,6988,13656,299573
2015-07-28,217551,2026,0,2001,15470,237048
2015-07-29,217170,1575,279,9070,12822,240916
2015-07-30,277859,1806,0,8465,16069,304199
2015-07-31,425337,1890,0,8896,13378,449501
2015-08-01,637947,1571,124,13141,30887,683670
2015-08-02,434402,1706,241,16640,19120,472109
2015-08-03,318627,1991,185,5143,14594,340540
2015-08-04,234921,1850,318,6885,15199,259173
2015-08-05,259541,1579,155,3719,15700,280694
2015-08-06,275977,1776,129,9476,16524,303882
2015-08-07,419337,1962,333,11182,13148,445962
2015-08-08,590254,2260,0,14657,27615,634786
2015-08-09,410387,2361,241,9716,16517,439222
2015-08-10,336398,1914,0,9075,12945,360332
2015-08-11,265018,2060,544,5292,13844,286758
2015-08-12,253219,869,0,8511,14515,277114
2015-08-13,284113,2083,0,10017,14795,311008
2015-08-14,354090,2336,194,8250,12498,377368
2015-08-15,511215,2082,138,15443,26236,555114
2015-08-16,383963,2870,0,15294,16279,418406
2015-08-17,294696,2124,184,8211,11395,316610
2015-08-18,228110,2777,166,3996,12978,248027
2015-08-19,236041,1797,0,5184,13311,256333
2015-08-20,292218,1120,0,10583,14071,317992
2015-08-21,354347,2374,454,12220,11367,380762
2015-08-22,467090,1730,84,11228,25481,505613
2015-08-23,338859,1841,0,7295,15482,363477
2015-08-24,269935,951,357,11067,10282,292592
2015-08-25,216003,1413,125,1993,11415,230949
2015-08-26,210497,1265,146,9739,12189,233836
2015-08-27,240633,1100,0,6794,14214,262741
2015-08-28,331459,1477,106,6871,9655,349568
2015-08-29,404830,1315,0,8279,25098,439522
2015-08-30,317203,1347,0,15572,14585,348707
2015-08-31,215413,1152,284,6201,10448,233498
2015-09-01,184343,1056,0,5534,12024,202957
2015-09-02,157706,1262,132,2509,12616,174225
2015-09-03,179553,1055,423,9972,13567,204570
2015-09-04,230700,1092,182,10359,10732,253065
2015-09-05,279992,1945,107,8840,25704,316588
2015-09-06,189964,1295,0,4506,13653,209418
2015-09-07,161520,907,0,4665,9281,176373
2015-09-08,131893,723,0,4564,11290,148470
2015-09-09,142277,1345,117,5503,10904,160146
2015-09-10,147233,862,267,6920,12427,167709
2015-09-11,203568,1341,86,5550,8346,218891
2015-09-12,212203,1092,277,7180,23823,244575
2015-09-13,179436,849,115,10340,11818,202558
2015-09-14,123077,852,322,873,9123,134247
2015-09-15,116128,751,65,2454,10696,130094
2015-09-16,120039,900,282,2736,10703,134660
2015-09-17,128055,479,137,4636,11422,144729
2015-09-18,168280,136,184,9840,8038,186478
2015-09-19,169818,174,0,8667,23351,202010
2015-09-20,132889,21,183,4851,11484,149428
2015-09-21,107323,14,118,4545,8014,120014
2015-09-22,90623,17,0,7409,8571,106620
2015-09-23,106658,23,84,11833,8673,127271
2015-09-24,99812,16,0,5212,9906,114946
2015-09-25,132972,75,298,9737,7614,150696
2015-09-26,135832,42,279,6823,19312,162288
2015-09-27,138785,21,147,11335,9219,159507
2015-09-28,92768,10,173,5043,7225,105219
2015-09-29,88923,88,0,2951,6953,98915
2015-09-30,95985,13,139,4976,7060,108173
2015-10-01,101760,11,83,5501,9379,116734
2015-10-02,118094,22,361,8208,7095,133780
2015-10-03,131411,148,0,7736,14323,153618
2015-10-04,113575,89,0,4030,8540,126234
2015-10-05,88053,293,115,4263,6379,99103
2015-10-06,76605,222,114,2968,5844,85753
2015-10-07,82808,290,0,4811,5825,93734
2015-10-08,100561,284,0,4322,7684,112851
2015-10-09,116711,447,0,14857,5228,137243
2015-10-10,107845,329,52,6151,11732,126109
2015-10-11,109022,579,0,7057,7132,123790
2015-10-12,84899,414,439,1473,6451,93676
2015-10-13,70851,513,83,3213,4980,79640
2015-10-14,74240,400,419,2114,5655,82828
2015-10-15,84467,267,0,4930,6536,96200
2015-10-16,115803,275,180,8230,4836,129324
2015-10-17,109069,209,394,9756,10573,130001
2015-10-18,106955,112,0,2904,5371,115342
2015-10-19,77784,56,0,4294,5114,87248
2015-10-20,73720,39,91,1278,4108,79236
2015-10-21,74135,43,72,5316,4918,84484
2015-10-22,96579,35,410,4094,4972,106090
2015-10-23,135825,177,231,3298,4063,143594
2015-10-24,127148,27,0,6473,7227,140875
2015-10-25,110815,231,0,4641,3549,119236
2015-10-26,96069,31,283,1341,2923,100647
2015-10-27,77713,185,0,2202,2515,82615
2015-10-28,81139,28,136,38,2430,83771
2015-10-29,86415,47,0,4709,2880,94051
2015-10-30,119648,90,178,3246,2692,125854
2015-10-31,121199,303,0,6660,2497,130659
2015-11-01,108469,300,0,2281,2510,113560
2015-11-02,77820,166,200,2121,2248,82555
2015-11-03,72614,310,152,1141,1737,75954
2015-11-04,75526,325,0,7697,1806,85354
2015-11-05,80632,251,0,3255,2228,86366
2015-11-06,105696,408,135,4762,2032,113033
2015-11-07,100306,236,141,3018,1630,105331
2015-11-08,100872,280,0,5998,1719,108869
2015-11-09,67801,275,0,2156,1768,72000
2015-11-10,67036,180,0,1040,2016,70272
2015-11-11,72567,253,0,1,1863,74684
2015-11-12,76291,366,0,2054,1993,80704
2015-11-13,91881,223,0,4342,1872,98318
2015-11-14,95861,153,0,3676,1274,100964
2015-11-15,86193,280,0,4268,2143,92884
2015-11-16,65694,201,150,14,1784,67843
2015-11-17,80379,236,0,214,1610,82439
2015-11-18,69161,187,0,421,2193,71962
2015-11-19,72408,241,0,2077,1848,76574
2015-11-20,89787,179,0,2440,2088,94494
2015-11-21,78449,209,0,2753,1544,82955
2015-11-22,82770,226,0,1699,1460,86155
2015-11-23,62445,244,0,0,1639,64328
2015-11-24,59541,315,0,927,1203,61986
2015-11-25,66422,191,0,47,1476,68136
2015-11-26,64309,113,0,2209,1586,68217
2015-11-27,86595,234,0,1929,1312,90070
2015-11-28,77814,226,0,955,786,79781
2015-11-29,75000,186,0,3,1518,76707
2015-11-30,64043,171,0,49,1521,65784
2015-12-01,59427,184,0,112,1225,60948
2015-12-02,65106,409,0,13,1188,66716
2015-12-03,63055,218,0,1,998,64272
2015-12-04,94298,230,0,0,1482,96010
2015-12-05,85735,323,0,230,927,87215
2015-12-06,74861,253,0,6,1347,76467
2015-12-07,58067,170,0,2,1236,59475
2015-12-08,65725,156,0,43,1652,67576
2015-12-09,66844,153,0,30,1637,68664
2015-12-10,63691,241,0,28,1112,65072
2015-12-11,81478,196,0,11,1456,83141
2015-12-12,80450,187,0,90,625,81352
2015-12-13,78525,337,0,12,1207,80081
2015-12-14,61563,250,0,5,1311,63129
2015-12-15,65708,213,0,140,1221,67282
2015-12-16,78794,274,0,12,1915,80995
2015-12-17,80626,268,0,0,1213,82107
2015-12-18,131072,385,0,121,1960,133538
2015-12-19,164129,513,0,90,1542,166274
2015-12-20,109070,444,0,7,1975,111496
2015-12-21,94316,310,0,50,2165,96841
2015-12-22,108870,304,0,133,1429,110736
2015-12-23,183741,366,0,0,2418,186525
2015-12-24,160228,340,0,2,1335,161905
2015-12-25,95732,391,0,0,484,96607
2015-12-26,103069,580,0,45,1956,105650
2015-12-27,112157,714,0,23,1995,114889
2015-12-28,96266,371,0,9,2143,98789
2015-12-29,106129,706,0,304,2067,109206
2015-12-30,147554,799,0,3,1967,150323
2015-12-31,88384,624,0,255,685,89948
2016-01-01,69985,542,0,56,590,71173
2016-01-02,131634,496,0,11,1183,133324
2016-01-03,124442,551,0,7,1576,126576
2016-01-04,85761,641,0,41,1232,87675
2016-01-05,94930,426,0,83,1027,96466
2016-01-06,89049,485,0,0,1203,90737
2016-01-07,83679,396,0,5,760,84840
2016-01-08,110032,467,0,5,885,111389
2016-01-09,146250,434,0,83,910,147677
2016-01-10,128612,406,0,2,1279,130299
2016-01-11,77553,449,0,37,1073,79112
2016-01-12,63791,348,0,92,870,65101
2016-01-13,70338,485,0,0,1043,71866
2016-01-14,69517,427,0,0,970,70914
2016-01-15,84272,403,5,7,947,85634
2016-01-16,82787,470,0,68,674,83999
2016-01-17,72028,414,0,2,1261,73705
2016-01-18,56770,362,0,2,1592,58726
2016-01-19,57084,371,0,55,1062,58572
2016-01-20,58422,346,0,3,1064,59835
2016-01-21,62274,400,0,0,1786,64460
2016-01-22,72818,318,0,18,998,74152
2016-01-23,76713,344,0,326,568,77951
2016-01-24,69727,294,0,1,1312,71334
2016-01-25,56809,245,0,1,1304,58359
2016-01-26,53025,440,0,59,1151,54675
2016-01-27,57705,257,3,48,1226,59239
2016-01-28,60447,263,0,24,1002,61736
2016-01-29,79964,441,0,3,1247,81655
2016-01-30,79412,330,0,76,802,80620
2016-01-31,71150,347,0,0,543,72040
2016-02-01,56486,367,0,24,1189,58066
2016-02-02,57319,503,0,57,1148,59027
2016-02-03,59630,385,0,50,1162,61227
2016-02-04,63909,380,0,12,860,65161
2016-02-05,84637,453,0,167,1436,86693
2016-02-06,82703,400,0,89,966,84158
2016-02-07,72342,294,0,41,1298,73975
2016-02-08,65700,90,0,393,1829,68012
2016-02-09,58520,367,0,82,1277,60246
2016-02-10,58627,454,0,4,1627,60712
2016-02-11,64167,299,0,15,1411,65892
2016-02-12,86112,648,0,17,1019,87796
2016-02-13,89063,321,0,51,1095,90530
2016-02-14,77517,279,0,1,1304,79101
2016-02-15,61898,390,0,1,1855,64144
2016-02-16,63241,426,0,81,1470,65218
2016-02-17,60468,477,0,1,1777,62723
2016-02-18,67495,362,0,3,1188,69048
2016-02-19,81857,361,0,2,1279,83499
2016-02-20,85966,465,0,53,1104,87588
2016-02-21,82989,399,0,0,1151,84539
2016-02-22,60053,257,0,47,2092,62449
2016-02-23,60441,312,0,86,1594,62433
2016-02-24,65278,183,0,31,1546,67038
2016-02-25,66221,421,0,12,1604,68258
2016-02-26,84326,380,0,25,1378,86109
2016-02-27,78297,672,0,66,1059,80094
2016-02-28,82021,341,0,16,1478,83856
2016-02-29,62333,402,0,0,1898,64633
2016-03-01,64876,294,0,182,1147,66499
2016-03-02,66956,325,0,23,1480,68784
2016-03-03,70084,305,0,50,1475,71914
2016-03-04,83793,249,0,384,1806,86232
2016-03-05,81297,251,0,84,1473,83105
2016-03-06,85198,318,0,10,1867,87393
2016-03-07,61507,399,0,7,2124,64037
2016-03-08,60126,440,0,437,1721,62724
2016-03-09,68055,251,0,336,2122,70764
2016-03-10,73275,375,0,11,1667,75328
2016-03-11,94165,446,0,47,2199,96857
2016-03-12,90141,364,0,423,1446,92374
2016-03-13,85110,326,0,4,1753,87193
2016-03-14,68008,359,0,66,1959,70392
2016-03-15,62226,409,0,1076,1753,65464
2016-03-16,69964,371,0,16,2108,72459
2016-03-17,77668,312,0,33,1896,79909
2016-03-18,109576,404,0,387,2449,112816
2016-03-19,132432,396,0,991,2189,136008
2016-03-20,102278,303,0,63,3009,105653
2016-03-21,76016,393,0,432,3084,79925
2016-03-22,78792,451,0,111,1964,81318
2016-03-23,88060,541,0,2361,2800,93762
2016-03-24,133354,572,0,2984,2708,139618
2016-03-25,211848,789,0,233,3050,215920
2016-03-26,129856,670,0,3434,2569,136529
2016-03-27,117059,545,0,3067,2567,123238
2016-03-28,149777,529,0,1789,2914,155009
2016-03-29,98174,445,0,662,3648,102929
2016-03-30,79353,408,0,278,2986,83025
2016-03-31,82712,488,146,2930,2328,88604
2016-04-01,110843,453,143,3443,3065,117947
2016-04-02,117081,404,147,4176,4769,126577
2016-04-03,102968,463,114,2954,3691,110190
2016-04-04,73261,319,0,893,3923,78396
2016-04-05,68687,389,109,1539,3660,74384
2016-04-06,70859,488,0,1991,3472,76810
2016-04-07,79758,487,0,3144,2807,86196
2016-04-08,103200,557,45,3181,2968,109951
2016-04-09,102776,392,133,2777,5421,111499
2016-04-10,94892,408,126,5074,4171,104671
2016-04-11,75743,487,194,2653,3784,82861
2016-04-12,71842,438,293,517,3551,76641
2016-04-13,74144,469,133,744,3310,78800
2016-04-14,80389,473,98,3063,3600,87623
2016-04-15,116977,664,702,6112,3658,128113
2016-04-16,113703,506,117,4205,6783,125314
2016-04-17,103443,595,116,2188,4604,110946
2016-04-18,75534,455,55,2564,3801,82409
2016-04-19,5593,3,182,0,0,5778
2016-04-20,80452,355,0,3206,2930,86943
2016-04-21,83369,324,86,2604,4838,91221
2016-04-22,121402,419,101,3205,3891,129018
2016-04-23,116607,457,0,5914,7043,130021
2016-04-24,101469,598,0,2388,5339,109794
2016-04-25,98274,418,0,2094,4524,105310
2016-04-26,99613,559,117,570,4738,105597
2016-04-27,114714,423,318,2055,5495,123005
2016-04-28,128014,633,0,2540,6622,137809
2016-04-29,181828,678,176,3490,6079,192251
2016-04-30,165601,513,0,4934,13176,184224
2016-05-01,105314,561,100,2165,8468,116608
2016-05-02,125179,512,271,401,6013,132376
2016-05-03,102019,477,0,7383,8033,117912
2016-05-04,119165,596,124,3130,8521,131536
2016-05-05,141823,718,101,4035,10837,157514
2016-05-06,126400,586,0,5503,6031,138520
2016-05-07,138334,533,485,3148,13050,155550
2016-05-08,152775,684,0,3598,8500,165557
2016-05-09,90171,580,0,3262,6079,100092
2016-05-10,79397,432,0,229,7374,87432
2016-05-11,86957,454,322,2915,7584,98232
2016-05-12,95037,975,0,12370,9906,118288
2016-05-13,148025,568,110,5182,6786,160671
2016-05-14,153465,616,355,4925,17676,177037
