,Cestovni,Željeznički,Riječni,Pomorski,Zračni,UKUPNO
2022-09-11,61725,130,0,46,2998,64899
2022-09-12,47245,87,0,19,2635,49986
2022-09-13,41162,148,0,82,2375,43767
2022-09-14,40875,68,0,61,2180,43184
2022-09-15,51544,226,0,26,2528,54324
2022-09-16,51859,84,0,18,1292,53253
2022-09-17,58598,110,0,82,2757,61547
2022-09-18,55116,139,0,45,3683,58983
2022-09-19,47446,159,0,57,1212,48874
2022-09-20,43031,80,0,272,2426,45809
2022-09-21,43517,30,1,30,2194,45772
2022-09-22,45242,67,0,137,2596,48042
2022-09-23,56608,85,0,37,3818,60548
2022-09-24,58507,93,0,222,3125,61947
2022-09-25,57838,167,0,101,4256,62362
2022-09-26,45399,391,0,50,3250,49090
2022-09-27,41353,72,0,48,2936,44409
2022-09-28,42619,54,0,54,2471,45198
2022-09-29,45517,88,0,38,2871,48514
2022-09-30,52838,169,0,21,3150,56178
2022-10-01,55419,74,0,174,2718,58385
2022-10-02,56849,85,0,102,3874,60910
2022-10-03,44467,85,0,53,1236,45841
2022-10-04,40423,196,0,223,2194,43036
2022-10-05,41618,204,0,1,948,42771
2022-10-06,44551,65,0,60,2391,47067
2022-10-07,51479,94,1,24,2750,54348
2022-10-08,60834,55,0,82,3065,64036
2022-10-09,61036,85,0,33,3674,64828
2022-10-10,40351,91,0,7,3886,44335
2022-10-11,39791,18,0,51,2366,42226
2022-10-12,39767,68,0,26,2416,42277
2022-10-13,46098,116,0,77,2478,48769
2022-10-14,52793,111,0,73,3153,56130
2022-10-15,60263,139,0,99,3060,63561
2022-10-16,59505,80,0,24,3301,62910
2022-10-17,42432,75,1,0,2629,45137
2022-10-18,39008,114,0,34,2534,41690
2022-10-19,41052,63,26,11,1183,42335
2022-10-20,43267,50,0,73,2891,46281
2022-10-21,52930,72,0,28,3035,56065
2022-10-22,53577,116,0,158,2883,56734
2022-10-23,57274,120,0,40,3855,61289
2022-10-24,41328,85,0,4,3023,44440
2022-10-25,42695,71,0,33,2593,45392
2022-10-26,43044,73,0,13,2644,45774
2022-10-27,46435,215,0,72,3166,49888
2022-10-28,63382,114,0,51,3710,67257
2022-10-29,70806,82,1,202,2353,73444
2022-10-30,63704,122,0,70,2405,66301
2022-10-31,61309,49,0,2,3002,64362
2022-11-01,70610,82,0,32,2558,73282
2022-11-02,53026,50,0,64,1564,54704
2022-11-03,45115,74,0,29,1934,47152
2022-11-04,48948,79,0,5,982,50014
